Image Filename,coordinates,Term,Encoded-Term
Image_3565.jpeg,"8,55,449,379,",Horn (4118),44
Image_630.jpeg,"967,415,1022,456,",Side drum (2729),75
Image_1556.jpeg,"1108,298,1374,536,",Tambourine (2746),81
Image_1521.jpg,"587,974,802,1312,",Upright pianoforte (2311),92
Image_3179.php,"376,133,413,167,",Horn (4118),44
Image_88.jpg,"609,779,1397,1497,",Bagpipe (3746),2
Image_3578.jpeg,"720,508,753,524,",Horn (4118),44
Image_3027.png,"521,311,578,451,",Trumpet  (4446),89
Image_169.jpg,"154,310,190,358,",Harpsichord (2251),43
Image_1976.jpg,"1406,364,1566,678,",Fiddle (3142),34
Image_3673.jpg,"316,2878,443,3019,",Harp (3285),42
Image_3179.php,"376,133,413,167,",Clavichord (2232),15
Image_3862.jpg,"2989,2035,3355,2297,",Fiddle (3142),34
Image_3811.jpg,"919,1440,605,1547,",Harp (3285),42
Image_5453.jpg,"335,101,389,146,",Viola da gamba (3604),98
Image_1152.jpg,"158,479,405,703,",Barbiton  (3487),4
Image_4928.jpg,"224,45,368,214,",Bell (2381),8
Image_1704.jpg,"1456,1236,1624,1493,",Wind instruments (3730),104
Image_5256.jpg,"139,91,276,297,",Vihuela  (3252),94
Image_1426.jpg,"3087,1402,3208,1564,",Trumpet  (4446),89
Image_220.jpg,"24,208,69,270,",Violin (3573),99
Image_4786.jpg,"980,1594,1236,1701,",Transverse flute (4093),85
Image_1596.jpg,"506,597,654,724,",Lute (3394),54
Image_5533.jpg,"438,491,505,598,",Harp (3285),42
Image_3153.jpg,"2104,2185,2208,2320,",Tabor pipe (6689),80
Image_1263.png,"147,706,244,815,",Trumpet  (4446),89
Image_5471.jpg,"1480,4055,1791,4394,",Triangle (3005),87
Image_329.jpg,"3202,2440,3433,2645,",Flute (3955),36
Image_4923.jpg,"1208,1942,1368,2067,",Harp (3285),42
Image_2597.jpg,"453,1821,563,1976,",Lute (3394),54
Image_4798.jpg,"3811,757,3949,953,",Side drum (2729),75
Image_862.jpg,"64,-64,2098,896,",Horn (4118),44
Image_5056.jpg,"317,623,436,792,",Harp (3285),42
Image_487.jpg,"2042,104,2094,330,",Dulcimer (3644),30
Image_4590.jpeg,"245,161,254,176,",Psaltery (3677),70
Image_2141.jpg,"2713,804,3557,1336,",Harp (3285),42
Image_3247.jpeg,"168,611,221,718,",Aulos (4173),1
Image_4203.jpg,"3076,1636,3243,1753,",Psaltery (3677),70
Image_3493.JPEG,"461,357,694,489,",Portative organ (2267),68
Image_3934.jpg,"362,654,362,654,",Horn (4118),44
Image_1922.jpg,"640,362,1082,682,",Harpsichord (2251),43
Image_2811.jpg,"736,-9,2137,1046,",Viola da gamba (3604),98
Image_4863.jpg,"1756,1221,2116,1562,",Dulcian (3806),29
Image_3218.jpg,"2813,864,2950,1135,",Harp (3285),42
Image_4794.jpeg,"184,114,222,151,",Shawm (4258),74
Image_4617.jpg,"280,1746,1064,2295,",End-blown trumpet (6556),33
Image_3994.png,"91,407,198,465,",Mandolin (3510),56
Image_1965.jpg,"13,600,86,824,",End-blown trumpet (6556),33
Image_5266.jpg,"1192,2868,1453,3037,",Harp (3285),42
Image_5510.png,"197,528,228,560,",Trumpet  (4446),89
Image_4226.jpg,"737,854,1312,1573,",Rebec  (3202),71
Image_1748.jpeg,"103,203,143,226,",Violoncello (3582),100
Image_155.jpg,"969,1153,1774,1886,",Lute (3394),54
Image_828.jpg,"854,1230,1055,1396,",Psaltery (3677),70
Image_3583.png,"495,56,585,113,",Panpipe (4024),64
Image_1526.jpg,"981,0,3689,2242,",Violin (3573),99
Image_2017.jpeg,"546,763,592,833,",Cylindrical drum (2532),22
Image_5084.jpeg,"1021,328,1144,475,",Harp (3285),42
Image_5728.jpg,"1790,2576,2025,2676,",Trumpet  (4446),89
Image_2989.jpeg,"68,378,103,403,",Recorder (4039),72
Image_4675.jpeg,"730,743,857,870,",Flute (3955),36
Image_5114.jpg,"2285,3934,2669,4349,",Cornett (3868),19
Image_5582.jpg,"380,537,1115,1074,",End-blown trumpet (6556),33
Image_1305.jpg,"1760,2091,1815,2219,",Violoncello (3582),100
Image_3359.jpg,"452,1206,663,1348,",Psaltery (3677),70
Image_336.jpg,"490,160,722,150,",Hurdy-gurdy (3305),46
Image_4262.jpg,"618,1442,902,2080,",Violoncello (3582),100
Image_4074.jpg,"350,1226,1386,2579,",Shawm (4258),74
Image_2643.jpg,"643,3031,705,3158,",Rebec  (3202),71
Image_3438.jpg,"154,1084,350,1503,",Harp (3285),42
Image_4085.jpg,"66,1112,318,1221,",Horn (4118),44
Image_4700.jpg,"1011,443,1459,759,",Fiddle (3142),34
Image_3811.jpg,"233,1218,388,1322,",Fiddle (3142),34
Image_3918.jpg,"1295,1131,1404,1297,",Lute (3394),54
Image_3445.jpg,"1722,2067,2425,2679,",Lute (3394),54
Image_3565.jpeg,"499,1136,535,1181,",Viola da gamba (3604),98
Image_3162.jpeg,"64,111,285,707,",Lute (3394),54
Image_2808.jpg,"897,1003,1431,2171,",Harp (3285),42
Image_3042.jpg,"599,462,741,573,",Drum (2585),27
Image_836.jpg,"89,34,226,390,",Positive organ (2268),69
Image_603.jpg,"602,339,807,480,",Lute (3394),54
Image_3982.jpeg,"370,262,460,358,",End-blown trumpet (6556),33
Image_3150.jpeg,"114,134,180,219,",Trumpet  (4446),89
Image_131.jpeg,"1,327,72,599,",Violin (3573),99
Image_3493.JPEG,"239,318,349,441,",Treble viol  (3594),86
Image_1659.jpg,"16,26,80,179,",Transverse flute (4093),85
Image_3027.png,"247,433,377,630,",Wind instruments (3730),104
Image_5728.jpg,"1047,930,1229,1113,",Panpipe (4024),64
Image_1292.jpg,"359,732,460,900,",Portative organ (2267),68
Image_1779.jpg,"144,103,159,123,",Lyre (3501),55
Image_3581.jpg,"2063,2494,2271,2636,",Shawm (4258),74
Image_2310.jpg,"434,457,871,736,",Lute (3394),54
Image_4798.jpg,"2672,847,3627,890,",Tambourine (2746),81
Image_81.jpg,"383,2418,543,2644,",Tabor pipe (6689),80
Image_783.jpg,"171,308,303,343,",Transverse flute (4093),85
Image_1974.jpg,"123,207,293,297,",Lute (3394),54
Image_1178.png,"476,453,525,505,",Lute (3394),54
Image_5056.jpg,"2,572,338,979,",Shawm (4258),74
Image_462.jpeg,"119,43,211,104,",Gittern (3365),38
Image_3311.jpeg,"529,666,581,719,",Flute (3955),36
Image_5390.jpeg,"243,207,258,223,",Violin (3573),99
Image_465.jpg,"123,290,272,427,",Hurdy-gurdy (3305),46
Image_2064.jpg,"398,278,518,332,",Transverse flute (4093),85
Image_889.jpeg,"41,28,92,180,",Viol (3597),95
Image_3036.jpg,"3829,1877,4383,2163,",Lute (3394),54
Image_2077.jpg,"1534,391,1803,633,",Harp (3285),42
Image_3737.jpeg,"268,22,1192,788,",Guitar (3237),40
Image_3198.jpeg,"319,571,349,590,",Portative organ (2267),68
Image_2404.jpg,"2481,1212,2529,1262,",Trumpet  (4446),89
Image_5477.png,"445,410,469,442,",Kettledrum (2887),48
Image_5103.jpg,"2308,2524,2407,2637,",Lute (3394),54
Image_5471.jpg,"1081,3508,1424,3907,",Psaltery (3677),70
Image_220.jpg,"150,81,319,180,",Crumhorn (4189),21
Image_4509.jpg,"399,133,489,180,",Grand pianoforte (2284),39
Image_194.jpeg,"273,128,341,296,",Ophicleide (4299),61
Image_2738.jpg,"1849,1212,1917,1353,",Fiddle (3142),34
Image_3446.jpeg,"1085,1112,1611,1620,",Organ (2266),62
Image_3877.jpg,"1348,451,1449,512,",Positive organ (2268),69
Image_2647.jpg,"1258,482,1341,624,",Lute (3394),54
Image_4417.png,"623,406,717,507,",Tambourine (2746),81
Image_421.jpg,"170,207,195,261,",Banjo  (3226),3
Image_4580.jpg,"38,601,160,702,",Cymbals (2451),23
Image_1973.jpg,"3315,3092,4046,4095,",Gittern (3365),38
Image_3990.jpg,"650,723,716,805,",Violoncello (3582),100
Image_4350.jpg,"615,1571,878,1945,",Fife (3945),35
Image_4569.jpg,"285,1514,637,1394,",Harp (3285),42
Image_2195.png,"396,575,532,697,",Fiddle (3142),34
Image_5084.jpeg,"1527,567,1681,796,",Tambourine (2746),81
Image_3950.jpg,"941,833,1076,965,",Tambourine (2746),81
Image_5394.png,"294,230,311,272,",Gittern (3365),38
Image_5763.jpg,"280,569,342,628,",End-blown trumpet (6556),33
Image_180.jpg,"244,1865,509,2377,",Lute (3394),54
Image_5510.png,"186,523,243,565,",Portative organ (2267),68
Image_2925.jpg,"871,926,1021,959,",Shawm (4258),74
Image_2739.jpg,"601,257,694,478,",Shawm (4258),74
Image_1119.jpg,"393,251,452,292,",Mandolin (3510),56
Image_565.jpg,"994,1257,1955,2725,",Chamber organ (5769),11
Image_1119.jpg,"24,18,583,358,",Keyboard instruments (2230),49
Image_4786.jpg,"855,1248,945,1367,",Dulcian (3806),29
Image_2989.jpeg,"43,272,107,322,",Rebec  (3202),71
Image_2707.jpg,"508,713,2215,721,",Oboe (4232),60
Image_3578.jpeg,"551,476,587,511,",Violoncello (3582),100
Image_2136.jpeg,"541,579,802,870,",Shawm (4258),74
Image_3359.jpg,"1078,1649,1321,1746,",Psaltery (3677),70
Image_4262.jpg,"357,972,1189,1415,",Violoncello (3582),100
Image_5108.jpg,"592,1251,640,1314,",Lute (3394),54
Image_985.jpg,"1367,744,1468,826,",End-blown trumpet (6556),33
Image_1863.jpg,"1732,467,2392,1379,",Lute (3394),54
Image_5492.jpg,"452,458,876,833,",Bassoon  (3795),7
Image_145.jpg,"3372,2052,3516,2200,",Portative organ (2267),68
Image_4066.jpg,"236,1566,562,1906,",Flute (3955),36
Image_1138.jpg,"95,1484,857,2342,",Bagpipe (3746),2
Image_1407.jpg,"68,310,115,353,",Wind instruments (3730),104
Image_5157.jpg,"417,345,484,402,",Cittern (3106),13
Image_4139.jpg,"2378,633,2858,1039,",Harp (3285),42
Image_3493.JPEG,"348,296,466,388,",Bagpipe (3746),2
Image_4287.jpg,"194,326,357,429,",Lute (3394),54
Image_4484.jpeg,"149,1943,1812,2945,",Hunting horn (4138),45
Image_3374.jpg,"1212,516,1500,1047,",Harp (3285),42
Image_233.jpeg,"268,560,895,808,",Hurdy-gurdy (3305),46
Image_2354.jpg,"637,1271,775,1414,",Fiddle (3142),34
Image_1521.jpg,"113,234,188,345,",Double bass  (3111),24
Image_3493.JPEG,"461,357,694,489,",Lute (3394),54
Image_3963.jpg,"2160,1712,2301,1918,",Fiddle (3142),34
Image_2943.jpg,"2172,1006,2278,1083,",Double flute  (3930),26
Image_3475.jpg,"612,2818,934,3211,",Lute (3394),54
Image_5491.jpg,"1156,486,1311,586,",Kettledrum (2887),48
Image_1367.jpg,"473,68,502,123,",Drum (2585),27
Image_2503.jpg,"188,993,1033,1600,",Violin (3573),99
Image_421.jpg,"148,201,172,262,",Side drum (2729),75
Image_5756.jpg,"466,494,528,665,",Transverse flute (4093),85
Image_4242.jpg,"823,1151,962,1225,",Organ (2266),62
Image_554.jpg,"5289,1978,5903,2843,",Bagpipe (3746),2
Image_3327.jpg,"1220,18,4325,2840,",Hurdy-gurdy (3305),46
Image_590.jpg,"1473,2266,1751,2624,",Rebec  (3202),71
Image_757.jpg,"1234,1050,1476,1489,",Rebec  (3202),71
Image_3152.jpeg,"258,435,410,588,",Violin (3573),99
Image_113.jpg,"1321,1480,2013,2038,",Positive organ (2268),69
Image_4532.jpg,"1212,3366,1438,3741,",Organ (2266),62
Image_296.jpg,"656,1447,846,1719,",Lute (3394),54
Image_5384.jpeg,"72,829,170,940,",Valve horn (4133),93
Image_2681.jpg,"481,380,895,1574,",Positive organ (2268),69
Image_169.jpg,"173,230,233,283,",Bagpipe (3746),2
Image_1067.jpg,"1740,1485,2872,2259,",Lute (3394),54
Image_176.png,"637,553,691,604,",Fiddle (3142),34
Image_2419.jpg,"664,772,908,1119,",Lute (3394),54
Image_5004.jpg,"1458,2100,1827,2367,",End-blown trumpet (6556),33
Image_3895.jpg,"199,197,244,233,",Violoncello (3582),100
Image_5737.jpg,"3011,909,3568,1531,",Rebec  (3202),71
Image_4580.jpg,"-21,447,248,578,",Fiddle (3142),34
Image_3347.jpg,"1483,871,1653,1078,",Dulcian (3806),29
Image_1419.jpg,"2374,1138,3007,1701,",Gittern (3365),38
Image_5734.jpg,"760,777,862,915,",Psaltery (3677),70
Image_1802.jpg,"1330,437,2471,979,",Harp (3285),42
Image_5511.jpg,"1696,2485,2211,3181,",Tambourine (2746),81
Image_5558.jpeg,"1409,1521,1443,1573,",Bell (2381),8
Image_3909.jpg,"1614,2287,1876,2778,",Fiddle (3142),34
Image_4918.jpg,"1879,3448,2513,3823,",Hurdy-gurdy (3305),46
Image_40.jpeg,"283,676,427,850,",Lyre (3501),55
Image_4576.jpeg,"335,1002,486,1053,",Side drum (2729),75
Image_2502.jpg,"1942,196,2282,405,",End-blown trumpet (6556),33
Image_3493.JPEG,"348,296,466,388,",Ophicleide (4299),61
Image_4092.jpg,"1949,1204,4913,2714,",Lute (3394),54
Image_2640.jpg,"303,189,433,459,",Harp (3285),42
Image_4341.jpg,"-16,32,4111,2950,",Shawm (4258),74
Image_1947.jpg,"787,1720,1610,1948,",Lute (3394),54
Image_4798.jpg,"2596,392,2789,777,",Tabor pipe (6689),80
Image_5625.jpg,"340,843,1044,1381,",Bagpipe (3746),2
Image_1467.jpg,"-29,249,1335,1104,",Pianoforte (2299),66
Image_1784.jpg,"372,416,504,552,",Harp (3285),42
Image_4122.jpg,"1719,2419,1984,2630,",Harp (3285),42
Image_3179.php,"125,151,192,195,",Recorder (4039),72
Image_3238.jpg,"3139,1533,3402,1977,",Nakers (2893),57
Image_2769.jpg,"467,1729,565,1931,",Harp (3285),42
Image_5510.png,"629,352,663,367,",Lute (3394),54
Image_1947.jpg,"1200,1070,1407,1395,",Shawm (4258),74
Image_451.jpg,"1294,2269,1726,2886,",Harp (3285),42
Image_1891.jpeg,"692,414,1016,628,",Viol (3597),95
Image_1991.jpeg,"1622,831,1854,1238,",Harp (3285),42
Image_5477.png,"547,554,574,601,",Harpsichord (2251),43
Image_3383.jpg,"455,106,473,153,",Wind instruments (3730),104
Image_5247.jpeg,"578,1251,849,1418,",End-blown horn  (5177),32
Image_4112.jpg,"-4,-2,209,827,",Sackbut  (4364),73
Image_5163.jpg,"-7,485,2428,1372,",Violin (3573),99
Image_3774.jpg,"869,500,901,571,",Organ (2266),62
Image_3575.jpeg,"237,312,486,414,",Guitar (3237),40
Image_1426.jpg,"1807,1227,2025,1532,",Fiddle (3142),34
Image_1383.jpg,"990,1792,1560,2555,",Organ (2266),62
Image_2414.jpg,"2327,3958,2652,4297,",Shawm (4258),74
Image_1919.jpeg,"745,428,799,478,",Frame drum (2598),37
Image_658.jpg,"1463,432,1604,558,",Zither (3729),105
Image_4745.jpg,"40,56,76,94,",Flute (3955),36
Image_5696.jpg,"129,755,202,846,",Side drum (2729),75
Image_4850.jpeg,"319,141,360,192,",Percussion instruments (2370),65
Image_1813.jpg,"1114,852,1263,944,",Double flute  (3930),26
Image_5728.jpg,"1056,2853,1229,3027,",Trumpet  (4446),89
Image_108.jpg,"914,574,1567,885,",Lute (3394),54
Image_4714.jpg,"667,1678,789,1741,",Lute (3394),54
Image_3121.jpg,"776,817,829,865,",Portative organ (2267),68
Image_5033.jpg,"2657,678,3489,1284,",Portative organ (2267),68
Image_184.jpg,"334,1021,879,1544,",Fiddle (3142),34
Image_1121.jpg,"260,307,280,338,",Harpsichord (2251),43
Image_5693.jpg,"639,498,857,1010,",Harp (3285),42
Image_4661.jpg,"1353,3529,1572,3719,",Dulcian (3806),29
Image_3135.jpg,"1014,1760,1110,2003,",Shawm (4258),74
Image_1705.jpg,"2077,329,2329,757,",Fiddle (3142),34
Image_2413.jpg,"2553,1255,3005,1357,",Flute (3955),36
Image_5563.jpg,"496,1737,841,2344,",Violoncello (3582),100
Image_3591.jpg,"438,340,476,358,",Trumpet  (4446),89
Image_282.jpeg,"567,106,630,372,",Horn (4118),44
Image_2379.jpg,"3031,1603,3986,2164,",Shawm (4258),74
Image_3247.jpeg,"658,922,736,1055,",Aulos (4173),1
Image_1137.jpeg,"180,1,318,281,",Pianoforte (2299),66
Image_3720.jpeg,"245,332,271,360,",Sackbut  (4364),73
Image_1920.jpg,"426,978,720,1180,",Tambourine (2746),81
Image_486.jpeg,"152,104,229,158,",Rebec  (3202),71
Image_5287.jpg,"137,335,429,757,",Portative organ (2267),68
Image_4696.jpg,"603,382,712,464,",Shawm (4258),74
Image_2404.jpg,"2386,1149,2438,1187,",Bassoon  (3795),7
Image_3809.jpg,"278,1709,331,1799,",Portative organ (2267),68
Image_5038.jpg,"736,529,794,616,",Cornett (3868),19
Image_394.jpeg,"345,1432,1456,1869,",Clavichord (2232),15
Image_487.jpg,"1469,93,1574,230,",End-blown trumpet (6556),33
Image_1813.jpg,"1114,852,1263,944,",Tambourine (2746),81
Image_2508.jpg,"155,833,219,934,",Lute (3394),54
Image_220.jpg,"274,261,304,309,",Rebec  (3202),71
Image_4203.jpg,"706,1341,849,1461,",Lute (3394),54
Image_5510.png,"622,227,668,285,",Tabor pipe (6689),80
Image_3121.jpg,"1135,882,1204,1025,",Kettledrum (2887),48
Image_2413.jpg,"2023,2128,2645,2408,",Tambourine (2746),81
Image_788.jpeg,"487,197,572,362,",Mandolin (3510),56
Image_3221.jpeg,"675,1059,768,1081,",Side drum (2729),75
Image_3970.jpg,"165,322,607,560,",Harp (3285),42
Image_2870.jpeg,"609,443,948,735,",Upright pianoforte (2311),92
Image_5491.jpg,"1886,1002,2062,1218,",Violin (3573),99
Image_4989.jpg,"245,28,284,110,",Percussion instruments (2370),65
Image_2643.jpg,"1795,2320,1853,2447,",Harp (3285),42
Image_5527.jpeg,"3,8,98,177,",Viol (3597),95
Image_1679.jpeg,"241,36,366,155,",Violoncello (3582),100
Image_2329.jpg,"333,951,547,1238,",Bagpipe (3746),2
Image_2495.jpg,"69,397,457,881,",Lyre (3501),55
Image_418.jpg,"169,711,368,929,",Harp (3285),42
Image_2707.jpg,"577,779,2169,1461,",Hurdy-gurdy (3305),46
Image_2220.jpeg,"404,146,470,200,",Clavicytherium  (2244),16
Image_2911.jpg,"966,2173,1945,2566,",Violin (3573),99
Image_5564.png,"581,284,622,338,",Fiddle (3142),34
Image_3788.jpg,"1600,1718,1766,1799,",Fiddle (3142),34
Image_3247.jpeg,"718,413,808,511,",Harp (3285),42
Image_5222.jpg,"2958,2367,3219,2640,",Trumpet  (4446),89
Image_1426.jpg,"1807,1227,2025,1532,",Shawm (4258),74
Image_1729.jpg,"513,138,562,238,",Trumpet  (4446),89
Image_233.jpeg,"697,68,1063,330,",Hurdy-gurdy (3305),46
Image_3781.jpg,"94,169,145,188,",Violin (3573),99
Image_1311.jpg,"563,1788,872,2007,",Shawm (4258),74
Image_5532.jpg,"764,1871,889,2026,",End-blown trumpet (6556),33
Image_4326.jpg,"217,1119,449,1795,",Lute (3394),54
Image_2076.jpg,"48,419,129,487,",End-blown trumpet (6556),33
Image_637.jpg,"1754,535,1934,820,",Shawm (4258),74
Image_3557.jpg,"457,178,485,223,",Drum (2585),27
Image_2565.jpg,"2044,1304,2176,1422,",Wind instruments (3730),104
Image_382.jpg,"1039,1675,1508,2032,",Fiddle (3142),34
Image_3649.jpeg,"860,551,975,645,",Side drum (2729),75
Image_1059.jpg,"1035,806,1517,1348,",Transverse flute (4093),85
Image_4405.jpg,"236,1327,585,1686,",Kettledrum (2887),48
Image_3562.jpg,"938,808,1016,881,",Percussion instruments (2370),65
Image_1304.jpeg,"426,846,586,896,",Fife (3945),35
Image_4675.jpeg,"706,1230,779,1400,",Viola da gamba (3604),98
Image_2354.jpg,"3547,1545,3643,1700,",Side drum (2729),75
Image_5477.png,"221,82,313,146,",Kettledrum (2887),48
Image_637.jpg,"506,1270,684,1373,",Psaltery (3677),70
Image_40.jpeg,"900,662,1007,796,",Natural trumpet (4419),59
Image_3119.jpg,"147,733,788,1253,",Cymbals (2451),23
Image_853.jpg,"30,147,393,318,",Trumpet  (4446),89
Image_5453.jpg,"231,417,258,434,",Violin (3573),99
Image_4310.jpg,"1355,1220,1357,1323,",Bagpipe (3746),2
Image_2041.jpg,"2010,497,2892,980,",End-blown horn  (5177),32
Image_1820.jpeg,"310,150,430,226,",Lute (3394),54
Image_111.jpg,"1462,2936,2131,3538,",Lute (3394),54
Image_5505.jpg,"1320,947,1523,1301,",Lute (3394),54
Image_285.jpg,"172,243,194,254,",Lute (3394),54
Image_4184.jpg,"2387,431,2600,644,",Tabor pipe (6689),80
Image_3814.jpeg,"1142,765,1330,995,",Fife (3945),35
Image_165.jpg,"594,289,680,409,",Wind instruments (3730),104
Image_1873.jpeg,"972,899,1126,951,",Transverse flute (4093),85
Image_814.jpeg,"10,32,84,174,",Cittern (3106),13
Image_1705.jpg,"1853,974,2459,799,",End-blown trumpet (6556),33
Image_2065.jpg,"1404,1206,1641,1315,",Wind instruments (3730),104
Image_2918.jpg,"1622,226,1687,262,",Fiddle (3142),34
Image_4585.jpg,"1127,502,1405,862,",Harp (3285),42
Image_3934.jpg,"192,653,220,685,",Hurdy-gurdy (3305),46
Image_202.png,"129,145,192,254,",Kithara (4940),51
Image_1521.jpg,"119,946,217,1095,",Drum (2585),27
Image_583.jpg,"1205,1915,1239,2002,",End-blown trumpet (6556),33
Image_4543.jpg,"224,31,491,145,",Upright pianoforte (2311),92
Image_4564.jpg,"228,211,256,254,",Percussion instruments (2370),65
Image_3935.jpg,"1661,484,2688,2335,",Violin (3573),99
Image_4748.jpg,"1107,1519,1221,1558,",Rebec  (3202),71
Image_169.jpg,"181,287,234,355,",Rebec  (3202),71
Image_3156.png,"451,349,553,408,",Lute (3394),54
Image_5760.jpg,"1367,1526,1907,1737,",Fiddle (3142),34
Image_3811.jpg,"832,1015,952,1318,",Cymbals (2451),23
Image_220.jpg,"247,404,295,458,",Guitar (3237),40
Image_5491.jpg,"1968,140,2081,292,",Violin (3573),99
Image_2585.jpeg,"2722,1382,2866,1621,",Recorder (4039),72
Image_5477.png,"353,186,412,250,",Kettledrum (2887),48
Image_1860.jpg,"1546,873,1678,1156,",Fiddle (3142),34
Image_2973.jpg,"1272,1879,1092,2266,",Bagpipe (3746),2
Image_5598.jpg,"254,550,301,620,",Wind instruments (3730),104
Image_1523.jpg,"181,183,259,395,",Triangle (3005),87
Image_4408.png,"453,289,550,378,",Conch-shell trumpet (4389),17
Image_3789.jpg,"1028,297,1249,569,",Fiddle (3142),34
Image_3830.jpg,"824,507,1019,667,",Violoncello (3582),100
Image_2329.jpg,"620,583,1134,878,",Harp (3285),42
Image_1623.jpg,"725,929,999,1467,",Violoncello (3582),100
Image_2651.jpg,"1743,1784,2177,2094,",Triangle (3005),87
Image_5540.jpg,"1222,490,1025,859,",Sackbut  (4364),73
Image_2525.jpeg,"181,185,223,246,",Rebec  (3202),71
Image_4995.jpg,"1759,1460,1791,1519,",Lute (3394),54
Image_4287.jpg,"532,83,698,468,",Cornett (3868),19
Image_487.jpg,"2242,159,2078,359,",Bell (2381),8
Image_2354.jpg,"531,1504,639,1597,",Lute (3394),54
Image_3527.png,"395,445,500,535,",Tambourine (2746),81
Image_1653.jpg,"559,506,1197,1197,",Shawm (4258),74
Image_4711.jpg,"1933,322,2909,1078,",Cittern (3106),13
Image_3383.jpg,"473,108,490,156,",Natural trumpet (4419),59
Image_5288.jpg,"212,747,260,779,",Fiddle (3142),34
Image_1003.jpg,"591,1364,1023,1923,",Psaltery (3677),70
Image_757.jpg,"1840,1342,1568,1598,",Harp (3285),42
Image_5038.jpg,"373,721,483,941,",Shawm (4258),74
Image_2329.jpg,"1449,92,1618,198,",Duct flute (3932),28
Image_2113.jpg,"1141,326,1267,435,",Lute (3394),54
Image_3934.jpg,"134,532,167,550,",Hurdy-gurdy (3305),46
Image_3885.jpeg,"1025,584,1088,667,",Shawm (4258),74
Image_5474.jpg,"410,13,587,305,",Harp (3285),42
Image_2414.jpg,"1341,2724,1703,3039,",Psaltery (3677),70
Image_4342.jpg,"763,180,980,542,",Theorbo (3473),84
Image_1648.jpg,"329,1306,358,1382,",Flute (3955),36
Image_3857.jpg,"954,991,1142,1448,",Lute (3394),54
Image_5453.jpg,"402,124,426,148,",Sackbut  (4364),73
Image_2264.jpg,"426,233,452,291,",Trombone (4369),88
Image_929.jpeg,"447,260,496,323,",Tabor pipe (6689),80
Image_2792.jpg,"1809,1002,2366,1693,",Rebec  (3202),71
Image_140.jpg,"666,184,715,238,",Wind instruments (3730),104
Image_1813.jpg,"1114,852,1263,944,",Shawm (4258),74
Image_3565.jpeg,"877,1564,935,1613,",Viola da gamba (3604),98
Image_2208.jpg,"4317,1520,4734,2384,",Fiddle (3142),34
Image_2354.jpg,"1466,2031,1596,2118,",Dulcimer (3644),30
Image_996.jpg,"1320,1023,1617,1300,",Viola da gamba (3604),98
Image_3493.JPEG,"597,1200,788,1343,",Carillon  (2387),10
Image_2549.jpg,"1133,2602,1320,2699,",Lute (3394),54
Image_2404.jpg,"2113,1135,2164,1173,",Bassoon  (3795),7
