,Image Filename,coordinates,Term
17407,Image_2401.jpg,"4333,1051,4558,1192,",Sackbut  (4364)
17408,Image_2401.jpg,"4333,1051,4558,1192,",Horn (4118)
17409,Image_2401.jpg,"4333,1051,4558,1192,",Side drum (2729)
17410,Image_2401.jpg,"4333,1051,4558,1192,",Harp (3285)
17411,Image_2401.jpg,"4424,864,4624,1071,",Cornett (3868)
17412,Image_2401.jpg,"4424,864,4624,1071,",Sackbut  (4364)
17413,Image_2401.jpg,"4424,864,4624,1071,",Horn (4118)
17414,Image_2401.jpg,"4424,864,4624,1071,",Side drum (2729)
17415,Image_2401.jpg,"4424,864,4624,1071,",Harp (3285)
17416,Image_2401.jpg,"2223,1183,2345,1313,",Cornett (3868)
17417,Image_2401.jpg,"2223,1183,2345,1313,",Sackbut  (4364)
17418,Image_2401.jpg,"2223,1183,2345,1313,",Horn (4118)
17419,Image_2401.jpg,"2223,1183,2345,1313,",Side drum (2729)
17420,Image_2401.jpg,"2223,1183,2345,1313,",Harp (3285)
17421,Image_3804.jpg,"1300,233,1755,751,",Rebec  (3202)
17422,Image_3284.jpg,"1415,3325,1511,3482,",Triangle (3005)
17423,Image_3284.jpg,"1415,3325,1511,3482,",Gittern (3365)
17424,Image_3284.jpg,"1002,3415,1301,3605,",Triangle (3005)
17425,Image_3284.jpg,"1002,3415,1301,3605,",Gittern (3365)
17426,Image_3309.jpg,"1320,893,1373,932,",Horn (4118)
17427,Image_4447.jpg,"1213,712,1414,1031,",Rebec  (3202)
17428,Image_388.jpg,"1974,1063,2197,1421,",Fiddle (3142)
17429,Image_388.jpg,"1974,1063,2197,1421,",Psaltery (3677)
17430,Image_388.jpg,"1974,1063,2197,1421,",Portative organ (2267)
17431,Image_388.jpg,"1974,1063,2197,1421,",Lute (3394)
17432,Image_388.jpg,"1150,1186,1332,1382,",Fiddle (3142)
17433,Image_388.jpg,"1150,1186,1332,1382,",Psaltery (3677)
17434,Image_388.jpg,"1150,1186,1332,1382,",Portative organ (2267)
17435,Image_388.jpg,"1150,1186,1332,1382,",Lute (3394)
17436,Image_388.jpg,"1336,803,1523,1119,",Fiddle (3142)
17437,Image_388.jpg,"1336,803,1523,1119,",Psaltery (3677)
17438,Image_388.jpg,"1336,803,1523,1119,",Portative organ (2267)
17439,Image_388.jpg,"1336,803,1523,1119,",Lute (3394)
17440,Image_388.jpg,"1746,850,2013,1015,",Fiddle (3142)
17441,Image_388.jpg,"1746,850,2013,1015,",Psaltery (3677)
17442,Image_388.jpg,"1746,850,2013,1015,",Portative organ (2267)
17443,Image_388.jpg,"1746,850,2013,1015,",Lute (3394)
17444,Image_2850.jpg,"710,1262,1949,1893,",Gittern (3365)
17445,Image_3861.jpg,"1719,460,1888,821,",Duct flute (3932)
17446,Image_3861.jpg,"1719,460,1888,821,",Portative organ (2267)
17447,Image_3861.jpg,"1719,460,1888,821,",Lute (3394)
17448,Image_3861.jpg,"1299,339,1590,914,",Duct flute (3932)
17449,Image_3861.jpg,"1299,339,1590,914,",Portative organ (2267)
17450,Image_3861.jpg,"1299,339,1590,914,",Lute (3394)
17451,Image_3861.jpg,"2100,402,2592,724,",Duct flute (3932)
17452,Image_3861.jpg,"2100,402,2592,724,",Portative organ (2267)
17453,Image_3861.jpg,"2100,402,2592,724,",Lute (3394)
17454,Image_205.jpg,"1025,803,1785,2338,",Portative organ (2267)
17455,Image_205.jpg,"1025,803,1785,2338,",Duct flute (3932)
17456,Image_205.jpg,"1025,803,1785,2338,",Lute (3394)
17457,Image_205.jpg,"2194,1275,2579,2083,",Portative organ (2267)
17458,Image_205.jpg,"2194,1275,2579,2083,",Duct flute (3932)
17459,Image_205.jpg,"2194,1275,2579,2083,",Lute (3394)
17460,Image_205.jpg,"3229,981,4490,1862,",Portative organ (2267)
17461,Image_205.jpg,"3229,981,4490,1862,",Duct flute (3932)
17462,Image_205.jpg,"3229,981,4490,1862,",Lute (3394)
17463,Image_3860.jpg,"1471,1252,2255,2079,",Harp (3285)
17464,Image_2666.jpg,"635,2714,1577,3823,",Harp (3285)
17465,Image_2895.jpg,"2621,1475,3308,2181,",Harp (3285)
17466,Image_2966.jpg,"2324,1155,2928,2459,",Harp (3285)
17467,Image_2966.jpg,"1679,1146,2324,2450,",Harp (3285)
17468,Image_4079.jpg,"1304,459,1907,1865,",Harp (3285)
17469,Image_4079.jpg,"1874,505,2552,1967,",Harp (3285)
17470,Image_4674.jpg,"2352,556,3099,2199,",Harp (3285)
17471,Image_4674.jpg,"1540,556,2357,2185,",Harp (3285)
17472,Image_580.jpg,"662,322,1612,1317,",Hurdy-gurdy (3305)
17473,Image_2607.jpg,"2842,1699,3341,1998,",Lute (3394)
17474,Image_2607.jpg,"2842,1699,3341,1998,",Tenor viol (3591)
17475,Image_2607.jpg,"1759,1100,2276,1898,",Lute (3394)
17476,Image_2607.jpg,"1759,1100,2276,1898,",Tenor viol (3591)
17477,Image_2384.jpg,"1638,1391,1674,1487,",Portative organ (2267)
17478,Image_2384.jpg,"1638,1391,1674,1487,",End-blown trumpet (6556)
17479,Image_2384.jpg,"1638,1391,1674,1487,",Sackbut  (4364)
17480,Image_2384.jpg,"1638,1391,1674,1487,",Transverse flute (4093)
17481,Image_2384.jpg,"1638,1391,1674,1487,",Tenor viol (3591)
17482,Image_2384.jpg,"1638,1391,1674,1487,",Hurdy-gurdy (3305)
17483,Image_2384.jpg,"1318,1362,1371,1428,",Portative organ (2267)
17484,Image_2384.jpg,"1318,1362,1371,1428,",End-blown trumpet (6556)
17485,Image_2384.jpg,"1318,1362,1371,1428,",Sackbut  (4364)
17486,Image_2384.jpg,"1318,1362,1371,1428,",Transverse flute (4093)
17487,Image_2384.jpg,"1318,1362,1371,1428,",Tenor viol (3591)
17488,Image_2384.jpg,"1318,1362,1371,1428,",Hurdy-gurdy (3305)
17489,Image_2384.jpg,"1244,1282,1291,1394,",Portative organ (2267)
17490,Image_2384.jpg,"1244,1282,1291,1394,",End-blown trumpet (6556)
17491,Image_2384.jpg,"1244,1282,1291,1394,",Sackbut  (4364)
17492,Image_2384.jpg,"1244,1282,1291,1394,",Transverse flute (4093)
17493,Image_2384.jpg,"1244,1282,1291,1394,",Tenor viol (3591)
17494,Image_2384.jpg,"1244,1282,1291,1394,",Hurdy-gurdy (3305)
17495,Image_2384.jpg,"1511,1153,1580,1189,",Portative organ (2267)
17496,Image_2384.jpg,"1511,1153,1580,1189,",End-blown trumpet (6556)
17497,Image_2384.jpg,"1511,1153,1580,1189,",Sackbut  (4364)
17498,Image_2384.jpg,"1511,1153,1580,1189,",Transverse flute (4093)
17499,Image_2384.jpg,"1511,1153,1580,1189,",Tenor viol (3591)
17500,Image_2384.jpg,"1511,1153,1580,1189,",Hurdy-gurdy (3305)
17501,Image_1254.jpg,"894,855,1060,1148,",Fiddle (3142)
17502,Image_1254.jpg,"894,855,1060,1148,",Psaltery (3677)
17503,Image_1254.jpg,"1080,857,1254,1104,",Fiddle (3142)
17504,Image_1254.jpg,"1080,857,1254,1104,",Psaltery (3677)
17505,Image_1927.jpg,"1795,1061,2397,2244,",Portative organ (2267)
17506,Image_3847.jpg,"451,1099,1030,1524,",Fiddle (3142)
17507,Image_3847.jpg,"1279,1129,1742,1486,",Fiddle (3142)
17508,Image_2254.jpg,"3045,1966,3045,1966,",Portative organ (2267)
17509,Image_2254.jpg,"3045,1966,3045,1966,",Flute (3955)
17510,Image_2254.jpg,"3045,1966,3045,1966,",Lute (3394)
17511,Image_2254.jpg,"3045,1966,3045,1966,",Tenor viol (3591)
17512,Image_2254.jpg,"3045,1966,3045,1966,",Sackbut  (4364)
17513,Image_2254.jpg,"2447,778,2739,965,",Portative organ (2267)
17514,Image_2254.jpg,"2447,778,2739,965,",Flute (3955)
17515,Image_2254.jpg,"2447,778,2739,965,",Lute (3394)
17516,Image_2254.jpg,"2447,778,2739,965,",Tenor viol (3591)
17517,Image_2254.jpg,"2447,778,2739,965,",Sackbut  (4364)
17518,Image_2254.jpg,"1831,1081,2092,1239,",Portative organ (2267)
17519,Image_2254.jpg,"1831,1081,2092,1239,",Flute (3955)
17520,Image_2254.jpg,"1831,1081,2092,1239,",Lute (3394)
17521,Image_2254.jpg,"1831,1081,2092,1239,",Tenor viol (3591)
17522,Image_2254.jpg,"1831,1081,2092,1239,",Sackbut  (4364)
17523,Image_2254.jpg,"1426,890,1426,890,",Portative organ (2267)
17524,Image_2254.jpg,"1426,890,1426,890,",Flute (3955)
17525,Image_2254.jpg,"1426,890,1426,890,",Lute (3394)
17526,Image_2254.jpg,"1426,890,1426,890,",Tenor viol (3591)
17527,Image_2254.jpg,"1426,890,1426,890,",Sackbut  (4364)
17528,Image_2254.jpg,"1134,1494,1305,1989,",Portative organ (2267)
17529,Image_2254.jpg,"1134,1494,1305,1989,",Flute (3955)
17530,Image_2254.jpg,"1134,1494,1305,1989,",Lute (3394)
17531,Image_2254.jpg,"1134,1494,1305,1989,",Tenor viol (3591)
17532,Image_2254.jpg,"1134,1494,1305,1989,",Sackbut  (4364)
17533,Image_2669.jpg,"1308,348,2083,2037,",Harp (3285)
17534,Image_3296.jpg,"2041,672,2798,2018,",Harp (3285)
17535,Image_3296.jpg,"1364,617,2083,2000,",Harp (3285)
17536,Image_3494.jpg,"3307,1261,3948,2294,","Fiddle (3142), Gittern (3365)"
17537,Image_3494.jpg,"3307,1261,3948,2294,",Gittern (3365)
17538,Image_3494.jpg,"3307,1261,3948,2294,",Psaltery (3677)
17539,Image_3494.jpg,"599,1476,1503,1892,","Fiddle (3142), Gittern (3365)"
17540,Image_3494.jpg,"599,1476,1503,1892,",Gittern (3365)
17541,Image_3494.jpg,"599,1476,1503,1892,",Psaltery (3677)
17542,Image_3494.jpg,"1657,1316,2657,2193,","Fiddle (3142), Gittern (3365)"
17543,Image_3494.jpg,"1657,1316,2657,2193,",Gittern (3365)
17544,Image_3494.jpg,"1657,1316,2657,2193,",Psaltery (3677)
17545,Image_433.jpg,"1775,906,2028,981,",Lute (3394)
17546,Image_433.jpg,"1775,906,2028,981,",Harp (3285)
17547,Image_433.jpg,"1775,906,2028,981,",Rebec  (3202)
17548,Image_433.jpg,"1775,906,2028,981,",Fiddle (3142)
17549,Image_433.jpg,"1775,906,2028,981,",Psaltery (3677)
17550,Image_433.jpg,"1472,1083,1683,1292,",Lute (3394)
17551,Image_433.jpg,"1472,1083,1683,1292,",Harp (3285)
17552,Image_433.jpg,"1472,1083,1683,1292,",Rebec  (3202)
17553,Image_433.jpg,"1472,1083,1683,1292,",Fiddle (3142)
17554,Image_433.jpg,"1472,1083,1683,1292,",Psaltery (3677)
17555,Image_433.jpg,"1966,663,2108,845,",Lute (3394)
17556,Image_433.jpg,"1966,663,2108,845,",Harp (3285)
17557,Image_433.jpg,"1966,663,2108,845,",Rebec  (3202)
17558,Image_433.jpg,"1966,663,2108,845,",Fiddle (3142)
17559,Image_433.jpg,"1966,663,2108,845,",Psaltery (3677)
17560,Image_433.jpg,"1670,949,1813,1171,",Lute (3394)
17561,Image_433.jpg,"1670,949,1813,1171,",Harp (3285)
17562,Image_433.jpg,"1670,949,1813,1171,",Rebec  (3202)
17563,Image_433.jpg,"1670,949,1813,1171,",Fiddle (3142)
17564,Image_433.jpg,"1670,949,1813,1171,",Psaltery (3677)
17565,Image_433.jpg,"531,572,719,718,",Lute (3394)
17566,Image_433.jpg,"531,572,719,718,",Harp (3285)
17567,Image_433.jpg,"531,572,719,718,",Rebec  (3202)
17568,Image_433.jpg,"531,572,719,718,",Fiddle (3142)
17569,Image_433.jpg,"531,572,719,718,",Psaltery (3677)
17570,Image_433.jpg,"2176,395,2303,559,",Lute (3394)
17571,Image_433.jpg,"2176,395,2303,559,",Harp (3285)
17572,Image_433.jpg,"2176,395,2303,559,",Rebec  (3202)
17573,Image_433.jpg,"2176,395,2303,559,",Fiddle (3142)
17574,Image_433.jpg,"2176,395,2303,559,",Psaltery (3677)
17575,Image_433.jpg,"780,881,901,1065,",Lute (3394)
17576,Image_433.jpg,"780,881,901,1065,",Harp (3285)
17577,Image_433.jpg,"780,881,901,1065,",Rebec  (3202)
17578,Image_433.jpg,"780,881,901,1065,",Fiddle (3142)
17579,Image_433.jpg,"780,881,901,1065,",Psaltery (3677)
17580,Image_433.jpg,"408,367,633,594,",Lute (3394)
17581,Image_433.jpg,"408,367,633,594,",Harp (3285)
17582,Image_433.jpg,"408,367,633,594,",Rebec  (3202)
17583,Image_433.jpg,"408,367,633,594,",Fiddle (3142)
17584,Image_433.jpg,"408,367,633,594,",Psaltery (3677)
17585,Image_1524.jpg,"2637,1530,3303,3259,",Viola da gamba (3604)
17586,Image_2986.jpg,"3244,1818,3777,2130,",Psaltery (3677)
17587,Image_2986.jpg,"3244,1818,3777,2130,",Harp (3285)
17588,Image_2986.jpg,"3244,1818,3777,2130,",Fiddle (3142)
17589,Image_2986.jpg,"1286,1767,1286,1767,",Psaltery (3677)
17590,Image_2986.jpg,"1286,1767,1286,1767,",Harp (3285)
17591,Image_2986.jpg,"1286,1767,1286,1767,",Fiddle (3142)
17592,Image_2986.jpg,"734,1923,734,1923,",Psaltery (3677)
17593,Image_2986.jpg,"734,1923,734,1923,",Harp (3285)
17594,Image_2986.jpg,"734,1923,734,1923,",Fiddle (3142)
17595,Image_3103.jpg,"1217,939,1576,1404,",Bagpipe (3746)
17596,Image_3103.jpg,"1217,939,1576,1404,",Fiddle (3142)
17597,Image_3103.jpg,"1217,939,1576,1404,",Lute (3394)
17598,Image_3103.jpg,"3767,529,4432,1002,",Bagpipe (3746)
17599,Image_3103.jpg,"3767,529,4432,1002,",Fiddle (3142)
17600,Image_3103.jpg,"3767,529,4432,1002,",Lute (3394)
17601,Image_3103.jpg,"3535,1028,4090,1176,",Bagpipe (3746)
17602,Image_3103.jpg,"3535,1028,4090,1176,",Fiddle (3142)
17603,Image_3103.jpg,"3535,1028,4090,1176,",Lute (3394)
17604,Image_3103.jpg,"883,677,1604,885,",Bagpipe (3746)
17605,Image_3103.jpg,"883,677,1604,885,",Fiddle (3142)
17606,Image_3103.jpg,"883,677,1604,885,",Lute (3394)
17607,Image_3799.jpg,"-50,4222,597,5194,",Viol (3597)
17608,Image_3799.jpg,"-50,4222,597,5194,",Viola d'amore (3608)
17609,Image_3799.jpg,"563,4984,439,3672,",Viol (3597)
17610,Image_3799.jpg,"563,4984,439,3672,",Viola d'amore (3608)
17611,Image_3799.jpg,"956,4664,197,1126,",Viol (3597)
17612,Image_3799.jpg,"956,4664,197,1126,",Viola d'amore (3608)
17613,Image_3930.jpg,"615,497,860,981,",Rebec  (3202)
17614,Image_5195.jpg,"1090,2097,1972,2849,",Psaltery (3677)
17615,Image_3398.jpg,"68,106,246,578,",Harp (3285)
17616,Image_162.jpg,"417,398,884,962,",Wind instruments (3730)
17617,Image_3453.jpg,"1359,717,1582,1066,",Rebec  (3202)
17618,Image_3453.jpg,"1359,717,1582,1066,",Fiddle (3142)
17619,Image_3453.jpg,"822,710,1007,1006,",Rebec  (3202)
17620,Image_3453.jpg,"822,710,1007,1006,",Fiddle (3142)
17621,Image_2218.jpg,"1020,2023,1833,2659,",Psaltery (3677)
17623,Image_4525.jpg,"784,1447,784,1447,",Harp (3285)
17624,Image_2009.jpg,"1524,2139,2116,2858,",Psaltery (3677)
17625,Image_2473.jpg,"1561,2211,2153,2858,",Percussion instruments (2370)
17626,Image_4302.jpg,"1470,879,2441,3137,",Lyre (3501)
17627,Image_1285.jpg,"1359,1967,2060,2654,",Friction drum (2599)
17628,Image_5509.jpg,"2122,499,2370,1225,",Shawm (4258)
17629,Image_1446.jpg,"1312,968,2141,1899,",Psaltery (3677)
17630,Image_11.jpg,"1599,1033,2243,1970,",Psaltery (3677)
17631,Image_11.jpg,"1599,1033,2243,1970,",Rebec  (3202)
17632,Image_11.jpg,"455,1027,1131,1885,",Psaltery (3677)
17633,Image_11.jpg,"455,1027,1131,1885,",Rebec  (3202)
17634,Image_4448.jpg,"470,281,590,463,",Violin (3573)
17635,Image_1248.jpg,"3571,636,3833,810,",Rebec  (3202)
17636,Image_1248.jpg,"3571,636,3833,810,",Harp (3285)
17637,Image_1248.jpg,"3571,636,3833,810,",Organistrum (3309)
17638,Image_1248.jpg,"-6,56,142,500,",Rebec  (3202)
17639,Image_1248.jpg,"-6,56,142,500,",Harp (3285)
17640,Image_1248.jpg,"-6,56,142,500,",Organistrum (3309)
17641,Image_1248.jpg,"1394,902,1911,1149,",Rebec  (3202)
17642,Image_1248.jpg,"1394,902,1911,1149,",Harp (3285)
17643,Image_1248.jpg,"1394,902,1911,1149,",Organistrum (3309)
17644,Image_3546.jpg,"730,630,2627,1654,",Citole (3335)
17645,Image_2313.jpg,"1424,819,909,2130,",Tabor pipe (6689)
17646,Image_2313.jpg,"1424,819,909,2130,",Side drum (2729)
17647,Image_2313.jpg,"1106,487,1556,1084,",Tabor pipe (6689)
17648,Image_2313.jpg,"1106,487,1556,1084,",Side drum (2729)
17649,Image_1682.jpg,"783,263,1934,2378,",Rebec  (3202)
17650,Image_3242.jpg,"554,739,1089,1413,",Rebec  (3202)
17651,Image_5144.jpg,"2267,246,2967,1276,",Duct flute (3932)
17652,Image_5144.jpg,"2267,246,2967,1276,",Harp (3285)
17653,Image_5144.jpg,"1668,447,2617,1628,",Duct flute (3932)
17654,Image_5144.jpg,"1668,447,2617,1628,",Harp (3285)
17655,Image_1457.jpg,"1234,1693,1315,1839,",Wind instruments (3730)
17656,Image_1457.jpg,"1234,1693,1315,1839,","Wind instruments (3730), Gittern (3365)"
17657,Image_1457.jpg,"1234,1693,1315,1839,",Gittern (3365)
17658,Image_1457.jpg,"1234,1693,1315,1839,",Psaltery (3677)
17659,Image_1457.jpg,"1234,1693,1315,1839,",Rebec  (3202)
17660,Image_1457.jpg,"1259,1540,1362,1693,",Wind instruments (3730)
17661,Image_1457.jpg,"1259,1540,1362,1693,","Wind instruments (3730), Gittern (3365)"
17662,Image_1457.jpg,"1259,1540,1362,1693,",Gittern (3365)
17663,Image_1457.jpg,"1259,1540,1362,1693,",Psaltery (3677)
17664,Image_1457.jpg,"1259,1540,1362,1693,",Rebec  (3202)
17665,Image_1457.jpg,"1153,1835,1254,1981,",Wind instruments (3730)
17666,Image_1457.jpg,"1153,1835,1254,1981,","Wind instruments (3730), Gittern (3365)"
17667,Image_1457.jpg,"1153,1835,1254,1981,",Gittern (3365)
17668,Image_1457.jpg,"1153,1835,1254,1981,",Psaltery (3677)
17669,Image_1457.jpg,"1153,1835,1254,1981,",Rebec  (3202)
17670,Image_1457.jpg,"376,1914,554,1981,",Wind instruments (3730)
17671,Image_1457.jpg,"376,1914,554,1981,","Wind instruments (3730), Gittern (3365)"
17672,Image_1457.jpg,"376,1914,554,1981,",Gittern (3365)
17673,Image_1457.jpg,"376,1914,554,1981,",Psaltery (3677)
17674,Image_1457.jpg,"376,1914,554,1981,",Rebec  (3202)
17675,Image_1457.jpg,"339,1760,476,1895,",Wind instruments (3730)
17676,Image_1457.jpg,"339,1760,476,1895,","Wind instruments (3730), Gittern (3365)"
17677,Image_1457.jpg,"339,1760,476,1895,",Gittern (3365)
17678,Image_1457.jpg,"339,1760,476,1895,",Psaltery (3677)
17679,Image_1457.jpg,"339,1760,476,1895,",Rebec  (3202)
17680,Image_1457.jpg,"284,1592,432,1695,",Wind instruments (3730)
17681,Image_1457.jpg,"284,1592,432,1695,","Wind instruments (3730), Gittern (3365)"
17682,Image_1457.jpg,"284,1592,432,1695,",Gittern (3365)
17683,Image_1457.jpg,"284,1592,432,1695,",Psaltery (3677)
17684,Image_1457.jpg,"284,1592,432,1695,",Rebec  (3202)
17685,Image_3224.jpg,"2166,1145,2398,1637,",Bagpipe (3746)
17686,Image_3224.jpg,"2166,1145,2398,1637,",Cornett (3868)
17687,Image_3224.jpg,"1173,1239,1342,1650,",Bagpipe (3746)
17688,Image_3224.jpg,"1173,1239,1342,1650,",Cornett (3868)
17689,Image_5003.jpg,"2273,2208,2412,2292,",Organistrum (3309)
17690,Image_5003.jpg,"2273,2208,2412,2292,",Psaltery (3677)
17691,Image_5003.jpg,"2273,2208,2412,2292,",Fiddle (3142)
17692,Image_5003.jpg,"2050,2081,2116,2137,",Organistrum (3309)
17693,Image_5003.jpg,"2050,2081,2116,2137,",Psaltery (3677)
17694,Image_5003.jpg,"2050,2081,2116,2137,",Fiddle (3142)
17695,Image_5003.jpg,"1933,1951,2000,2036,",Organistrum (3309)
17696,Image_5003.jpg,"1933,1951,2000,2036,",Psaltery (3677)
17697,Image_5003.jpg,"1933,1951,2000,2036,",Fiddle (3142)
17698,Image_5003.jpg,"2828,2162,2924,2210,",Organistrum (3309)
17699,Image_5003.jpg,"2828,2162,2924,2210,",Psaltery (3677)
17700,Image_5003.jpg,"2828,2162,2924,2210,",Fiddle (3142)
17701,Image_5003.jpg,"2004,2017,2048,2078,",Organistrum (3309)
17702,Image_5003.jpg,"2004,2017,2048,2078,",Psaltery (3677)
17703,Image_5003.jpg,"2004,2017,2048,2078,",Fiddle (3142)
17704,Image_5003.jpg,"1880,1800,1949,1869,",Organistrum (3309)
17705,Image_5003.jpg,"1880,1800,1949,1869,",Psaltery (3677)
17706,Image_5003.jpg,"1880,1800,1949,1869,",Fiddle (3142)
17707,Image_5003.jpg,"1847,1690,1926,1783,",Organistrum (3309)
17708,Image_5003.jpg,"1847,1690,1926,1783,",Psaltery (3677)
17709,Image_5003.jpg,"1847,1690,1926,1783,",Fiddle (3142)
17710,Image_2527.jpg,"354,779,647,1131,",Violin (3573)
17711,Image_2527.jpg,"354,779,647,1131,",Harpsichord (2251)
17712,Image_2527.jpg,"729,150,1318,892,",Violin (3573)
17713,Image_2527.jpg,"729,150,1318,892,",Harpsichord (2251)
17714,Image_4723.jpg,"477,1113,787,1551,",Rebec  (3202)
17715,Image_2451.jpg,"62,58,1977,1470,",Lute (3394)
17716,Image_5409.jpg,"1441,959,1550,1287,",Tambura (3461)
17717,Image_5409.jpg,"1441,959,1550,1287,",Fiddle (3142)
17718,Image_5409.jpg,"1441,959,1550,1287,",Bladder pipe (3748)
17719,Image_5409.jpg,"1441,959,1550,1287,",Vina (3708)
17720,Image_5409.jpg,"1441,959,1550,1287,",Barrel drum (2504)
17721,Image_5409.jpg,"1514,787,1681,900,",Tambura (3461)
17722,Image_5409.jpg,"1514,787,1681,900,",Fiddle (3142)
17723,Image_5409.jpg,"1514,787,1681,900,",Bladder pipe (3748)
17724,Image_5409.jpg,"1514,787,1681,900,",Vina (3708)
17725,Image_5409.jpg,"1514,787,1681,900,",Barrel drum (2504)
17726,Image_5409.jpg,"1563,669,1674,773,",Tambura (3461)
17727,Image_5409.jpg,"1563,669,1674,773,",Fiddle (3142)
17728,Image_5409.jpg,"1563,669,1674,773,",Bladder pipe (3748)
17729,Image_5409.jpg,"1563,669,1674,773,",Vina (3708)
17730,Image_5409.jpg,"1563,669,1674,773,",Barrel drum (2504)
17731,Image_5409.jpg,"1716,349,1806,701,",Tambura (3461)
17732,Image_5409.jpg,"1716,349,1806,701,",Fiddle (3142)
17733,Image_5409.jpg,"1716,349,1806,701,",Bladder pipe (3748)
17734,Image_5409.jpg,"1716,349,1806,701,",Vina (3708)
17735,Image_5409.jpg,"1716,349,1806,701,",Barrel drum (2504)
17736,Image_5409.jpg,"1615,115,1838,338,",Tambura (3461)
17737,Image_5409.jpg,"1615,115,1838,338,",Fiddle (3142)
17738,Image_5409.jpg,"1615,115,1838,338,",Bladder pipe (3748)
17739,Image_5409.jpg,"1615,115,1838,338,",Vina (3708)
17740,Image_5409.jpg,"1615,115,1838,338,",Barrel drum (2504)
17741,Image_4051.jpg,"682,886,1637,1506,",Rebec  (3202)
17742,Image_3337.jpg,"-69,704,2487,1921,",Transverse flute (4093)
17743,Image_3372.jpg,"41,3,991,1123,",Harp (3285)
17744,Image_2143.jpg,"870,158,3171,2151,",Violin (3573)
17745,Image_1113.jpg,"3503,-32,4705,2301,",Violoncello (3582)
17746,Image_1113.jpg,"3503,-32,4705,2301,",Harpsichord (2251)
17747,Image_1113.jpg,"1836,572,3775,1779,",Violoncello (3582)
17748,Image_1113.jpg,"1836,572,3775,1779,",Harpsichord (2251)
17749,Image_3760.jpg,"-1,297,391,679,","Harp (3285), Fiddle (3142)"
17750,Image_3760.jpg,"-1,297,391,679,",Flute (3955)
17751,Image_3760.jpg,"-1,297,391,679,",Fiddle (3142)
17752,Image_3760.jpg,"-1,297,391,679,",Portative organ (2267)
17753,Image_3760.jpg,"397,426,513,710,","Harp (3285), Fiddle (3142)"
17754,Image_3760.jpg,"397,426,513,710,",Flute (3955)
17755,Image_3760.jpg,"397,426,513,710,",Fiddle (3142)
17756,Image_3760.jpg,"397,426,513,710,",Portative organ (2267)
17757,Image_3760.jpg,"1181,306,1465,739,","Harp (3285), Fiddle (3142)"
17758,Image_3760.jpg,"1181,306,1465,739,",Flute (3955)
17759,Image_3760.jpg,"1181,306,1465,739,",Fiddle (3142)
17760,Image_3760.jpg,"1181,306,1465,739,",Portative organ (2267)
17761,Image_3760.jpg,"1660,405,1967,818,","Harp (3285), Fiddle (3142)"
17762,Image_3760.jpg,"1660,405,1967,818,",Flute (3955)
17763,Image_3760.jpg,"1660,405,1967,818,",Fiddle (3142)
17764,Image_3760.jpg,"1660,405,1967,818,",Portative organ (2267)
17765,Image_4224.jpg,"1209,1200,1354,1371,",Fiddle (3142)
17766,Image_4224.jpg,"1209,1200,1354,1371,",Duct flute (3932)
17767,Image_4224.jpg,"829,1239,986,1480,",Fiddle (3142)
17768,Image_4224.jpg,"829,1239,986,1480,",Duct flute (3932)
17769,Image_4073.jpg,"2585,570,2747,1456,",Flute (3955)
17770,Image_892.jpg,"409,411,530,710,",Flute (3955)
17771,Image_892.jpg,"409,411,530,710,",Harp (3285)
17772,Image_892.jpg,"409,411,530,710,",Fiddle (3142)
17773,Image_892.jpg,"409,411,530,710,",Portative organ (2267)
17774,Image_892.jpg,"-19,305,386,635,",Flute (3955)
17775,Image_892.jpg,"-19,305,386,635,",Harp (3285)
17776,Image_892.jpg,"-19,305,386,635,",Fiddle (3142)
17777,Image_892.jpg,"-19,305,386,635,",Portative organ (2267)
